video_title,author,comment_text
I bought the CHEAPEST Tech in India!,@devilboy811,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=150"">2:30</a> bestttt  part of bargaining  🤣🤣🤣🤣 mai yahi ka hi hu ye bahar ka hai"
I bought the CHEAPEST Tech in India!,@conneradams7931,Need more videos like this. Love reviews on fake products that look real. Especially because everything on here is a price point most viewers can afford. <br><br><br>I know you see it too with the analytics. By far one of your best performing videos. Need more like this. Cheap products that look like high price point are where it’s at! <br><br>Please do more of this and link products where we the viewers can buy them. <br><br>Thanks
I bought the CHEAPEST Tech in India!,@PSYKO_888,Half of em are actually Chinese products haha
I bought the CHEAPEST Tech in India!,@LiamLopez-qi1in,can i get a samsum galaxy flip 5 cus iphone is bad sow PLEASE
I bought the CHEAPEST Tech in India!,@dank712,1 like = 95%
I bought the CHEAPEST Tech in India!,@nntwau,crazy how he meat rides so much
I bought the CHEAPEST Tech in India!,@Mermaider,The roti machine is 25 years old at least .You are supposed to clamp the top after you put the dough.
I bought the CHEAPEST Tech in India!,@cleanwhiteroach5929,You showed the wrong map<br>Aksai chin &amp; pok was missing
I bought the CHEAPEST Tech in India!,@revealed6845,Wow you’ve garnered 18.1 Million subscribers … Congratulations you deserve it.. 🎉🎉🎉
I bought the CHEAPEST Tech in India!,@nocode2.0,The thumbnail got me man ❤❤❤
I bought the CHEAPEST Tech in India!,@mriidulbhatia,arun reviewing boat was not something i ever expected to watch but im here for it
I bought the CHEAPEST Tech in India!,@originalabhi2127,"Bro, u must visit the historical Ram Temple in Ayodhya Ji"
I bought the CHEAPEST Tech in India!,@MBC85,You are 0.7 Million away from apple still waiting till you make the most powerful phone yourself
I bought the CHEAPEST Tech in India!,@user-lu2mo7xr1q,please i need some of the techs
I bought the CHEAPEST Tech in India!,@last.journey,Great ad
I bought the CHEAPEST Tech in India!,@ANIMEHINDIZONE.,Lava Agni 2
I bought the CHEAPEST Tech in India!,@derobloxian13,Well bro I am from Pakistan you have all my respect but I knew what he was saying even though it was Hindu and I speak Urdu 😂❤
I bought the CHEAPEST Tech in India!,@sheltonhhh,Love this guy but hearing him say roti has annoyed me to no end. Love him though he&#39;s a G
I bought the CHEAPEST Tech in India!,@tanjiro_lemon,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=971"">16:11</a> the random dude massaging u is weirded out to another level XD"
I bought the CHEAPEST Tech in India!,@Sebastian-kh5dr,Why are those people there
I bought the CHEAPEST Tech in India!,@Ricebris,Ain’t no way people bugging about a map💀
I bought the CHEAPEST Tech in India!,@Moaral-1387,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=614"">10:14</a> go buy a xiaomi you can record a call"
I bought the CHEAPEST Tech in India!,@nvmvnsethi,now thats a surprise
I bought the CHEAPEST Tech in India!,@hetspook666,The sound in this video is fake why did you do that?<br>Just record real sound with the bg noise in it.
I bought the CHEAPEST Tech in India!,@cryptodoc9204,“JUGAAD”
I bought the CHEAPEST Tech in India!,@razordragon430,"If that microphone is not on the amazon link in the description, please add it lol"
I bought the CHEAPEST Tech in India!,@buranchak8403,Twist in the game…all the fakes are made in China
I bought the CHEAPEST Tech in India!,@GroveGalaxy,@boat
I bought the CHEAPEST Tech in India!,@nb_2830,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=441"">7:21</a> Please use the correct map of Bharat 🇮🇳 😊"
I bought the CHEAPEST Tech in India!,@adityaagarwal4263,Blink it advert sneaky af 😂
I bought the CHEAPEST Tech in India!,@fishbone0,"You definitely overpaid for the handheld &quot;console&quot;, can get them in any country for the same price. Great video."
I bought the CHEAPEST Tech in India!,@zenoooo,so cringe how all the people are standing there with their phones 😂
I bought the CHEAPEST Tech in India!,@Smr_Shemul,Only legend can see Paan Corner
I bought the CHEAPEST Tech in India!,@adityaagarwal4263,Bro still got ripped 💀😭
I bought the CHEAPEST Tech in India!,@katranaresh5609,Damn❤
I bought the CHEAPEST Tech in India!,@philipshojae,I think its time for me to unsubscribe after many years . Watching him giving fake airpods and fake speakers 8/10 . 9/10 was so painful to watch. And saying It not that bad ? Im tired of this  .
I bought the CHEAPEST Tech in India!,@candestan4311,If you are looking things like this you should visit Turkey.
I bought the CHEAPEST Tech in India!,@mildex9045,Milo now: 😿😿😿😿😿😿
I bought the CHEAPEST Tech in India!,@zebra7707,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=440"">7:20</a> bro correct our map first, show complete Kashmir."
I bought the CHEAPEST Tech in India!,@legacyofcric3543,Sir most of the product you reviewd are made from china😅
I bought the CHEAPEST Tech in India!,@Hritthik_N_S,He rickrolled us with a bagpack.....a bagpack😭
I bought the CHEAPEST Tech in India!,@wasimkhilji1,All these products are from China
I bought the CHEAPEST Tech in India!,@spidysensesyouyt5783,2024 another craziest collab we didn&#39;t expect😂
I bought the CHEAPEST Tech in India!,@Feninx,How good does a fake have to be to reach the point where you no longer care that it’s a fake?
I bought the CHEAPEST Tech in India!,@kladensteinn,.
I bought the CHEAPEST Tech in India!,@tariqashraf5855,i hope you realize all these are made in china
I bought the CHEAPEST Tech in India!,@amitendrapathak5731,There aren’t separate Xbox PS stores..but they are easily available at electronic stores
I bought the CHEAPEST Tech in India!,@numanqureshi3718,Bro if you wnat playstation or x box you can visit to delhi gaffar market karol bagh
I bought the CHEAPEST Tech in India!,@Im_Sharan,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=369"">6:09</a> Aha Chechi indallo koode"
I bought the CHEAPEST Tech in India!,@shahnawazkhan_01,All product are Chinese
I bought the CHEAPEST Tech in India!,@sakiruadeyemi6197,I love your videos
I bought the CHEAPEST Tech in India!,@maybeleeknows,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=440"">7:20</a> please remove this map. PUT THE CORRECT ONE OR REMOVE THIS ONE"
I bought the CHEAPEST Tech in India!,@AbhijeetKadamRZR,"LAVA Agni 2 sounds promising, would like to check it out!"
I bought the CHEAPEST Tech in India!,@ArnavaDuttaSoltu,Welcome to the Motherland!!!!
I bought the CHEAPEST Tech in India!,@dreamrides6288,Bhai yeh dekh ke raid na pad jaye shops pe.... Copy bhi mehenga hojayega.
I bought the CHEAPEST Tech in India!,@CoverDragon,That foldable i phone was not at all i was expecting .
I bought the CHEAPEST Tech in India!,@Whoparthverma,"Most of the Console Shops in Delhi Are in Karol Bagh, You Should Go There Too."
I bought the CHEAPEST Tech in India!,@udaymaheshwari1702,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=441"">7:21</a> bc map se jammu kashmir uda diya bkl!!!"
I bought the CHEAPEST Tech in India!,@shahnawazkhan_01,Omg my fav is here🫣😅😅
I bought the CHEAPEST Tech in India!,@letra9372,Protronics product&#39;s are always better than expected.
I bought the CHEAPEST Tech in India!,@verma_reena,Is it Nehru Place ?
I bought the CHEAPEST Tech in India!,@Harsh0816Q,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=440"">7:20</a> correct India&#39;s map or remove this map sir"
I bought the CHEAPEST Tech in India!,@surfer9392,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=975"">16:15</a> bro the massage guy was trying to move with Arun"
I bought the CHEAPEST Tech in India!,@discritz,it’s like if temu had stores 😭
I bought the CHEAPEST Tech in India!,@Venom_0596,Omg that roti you made 😭💀
I bought the CHEAPEST Tech in India!,@Ishan_Nayyar,That roti was a vio!😮‍💨🫠
I bought the CHEAPEST Tech in India!,@Omaradel245,Bro they ordering it from China like rest of the world they’re not making it locally
I bought the CHEAPEST Tech in India!,@DatDaddyZaddy,&quot;Spy cameras are a big thing here&quot; xD immediately gots to adjusts spycam glasses xD &quot;Yeah&quot;
I bought the CHEAPEST Tech in India!,@dusanhuruban6380,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1534"">25:34</a> chipset, chip not same"
I bought the CHEAPEST Tech in India!,@jamanislam1018,Love from bangladesh 🇧🇩 ❤
I bought the CHEAPEST Tech in India!,@ranveerkumar6915,Bro I’ve been watching your videos from last 3 years. You’re amazing 🤩
I bought the CHEAPEST Tech in India!,@unslimshady764,Love from Pakistan. Two of the worlds most wanted 🎉😂
I bought the CHEAPEST Tech in India!,@_DreamzGaming,My comment got held for review 😂
I bought the CHEAPEST Tech in India!,@jaygoti4663,Me
I bought the CHEAPEST Tech in India!,@ronaldultragamer,The guy massaging him be like &quot;I didn&#39;t sign up for this&quot;
I bought the CHEAPEST Tech in India!,@lonewolfe2502,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=441"">7:21</a> Bro, that&#39;s just disrespectful. Why did you showed wrong map? Change that."
I bought the CHEAPEST Tech in India!,@Femkero367,Bro found his spawn Point
I bought the CHEAPEST Tech in India!,@mr.indiangamerog,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1286"">21:26</a>   7 bands because <br>Thala for reason 🔥🔥"
I bought the CHEAPEST Tech in India!,@Cemooplayz,Please come to Petta Sri Lanka too because petta have this kinda stuff for low price
I bought the CHEAPEST Tech in India!,@achalgoel1,that is not a good roti though kmn
I bought the CHEAPEST Tech in India!,@nikhilranjan8250,How s you feeling to get back to your own country mister arun
I bought the CHEAPEST Tech in India!,@ArconicTower,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=152"">2:32</a>"
I bought the CHEAPEST Tech in India!,@ketandama1947,everything you just showed in a video is china imported
I bought the CHEAPEST Tech in India!,@abisheks9889,Atlast we are better than China somehow 😂
I bought the CHEAPEST Tech in India!,@The_Saikiran,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=390"">6:30</a> Arun be like theen Guna Lagan 😂"
I bought the CHEAPEST Tech in India!,@sumitshrivas5846,Soon we will make more quality product just wait for 10 years.  😊
I bought the CHEAPEST Tech in India!,@allin1184,"Just to tell you that the boat&#39;s earphone which you had is one of the emerging sound equipment brand, known for its affordable price and good audio quality,❤ 😊"
I bought the CHEAPEST Tech in India!,@msansari1702,You look really handsome in the kurta pyjama 👍👍
I bought the CHEAPEST Tech in India!,@anandiiyer,Dude the map shown is incorrect. It’s missing Kashmir
I bought the CHEAPEST Tech in India!,@ChronicallyGeo,i feel like the massage guy was weirded out asf when arun was singing lol
I bought the CHEAPEST Tech in India!,@shigushigu7,Kindly use correct map of  🇮🇳 🙏
I bought the CHEAPEST Tech in India!,@varadhatolkar2058,"Is it ironic that I&#39;m listening to this video using airdopes. Obvi they are not 131, but still, ironic isn&#39;t it??"
I bought the CHEAPEST Tech in India!,@iamdarshanmehta,"Country’s like UK and US are facing immigrant issue, gun violence and still busy deciding which gender they are meanwhile Bharat is progressive at an unimaginable pace. It’s cute looking at their reaction that everyone having smartphone and access to high speed Internet. They are simply not aware. <br><br>Also @<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=440"">7:20</a> next time do not dare to put wrong map of Bharat. Otherwise I will make sure to run a campaign that everyone unsubscribe you. For now I am doing that. Hope you had a good time here. Visit again."
I bought the CHEAPEST Tech in India!,@Muhammad_Imran_Hussain_Raiyan,Where is Honor Magic 6 pro review
I bought the CHEAPEST Tech in India!,@catonehere,Real iPhones cost ten bucks to make. Let that sink in.
I bought the CHEAPEST Tech in India!,@dndshgwb_fhev,Seeing arun so connected to his roots makes me so proud ❤
I bought the CHEAPEST Tech in India!,@vipulagarwal82,Poor choice for collab
I bought the CHEAPEST Tech in India!,@amitraheja9065,"Smiling through the whole video man, you nailed it hahahaha"
I bought the CHEAPEST Tech in India!,@zakriamir7565,Blud u all the products you reviewed were from china except for boAt speakers😂
I bought the CHEAPEST Tech in India!,@kaushikgopinath4770,He was annoyed by the number of ads in the Samsung but himself promoted (ad) 3 apps in a single video <br>P.s he&#39;s a cool guy tho!
I bought the CHEAPEST Tech in India!,@viodvue2227,could you buy nothing and make a video about it?
I bought the CHEAPEST Tech in India!,@dubzxn2460,All the smart watches was just basically LED there was no good software in the watches
I bought the CHEAPEST Tech in India!,@k4jusz3k,yoo bro u posted that on my birthday and sung happy birthday ty
I bought the CHEAPEST Tech in India!,@mithilchandok1470,Good video Arun! Thank you for showing us such impressive tech.
I bought the CHEAPEST Tech in India!,@dhrubo_01,"Kids wear Coat,<br>Man Wear Panjabi!😎"
I bought the CHEAPEST Tech in India!,@galaxybot2.02,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=441"">7:21</a> why american"
I bought the CHEAPEST Tech in India!,@mohammedghafri7635,Be objective with your rating. You should rate them on the same standard so we know the value better
I bought the CHEAPEST Tech in India!,@TECHCRACKin,Blinkit❤❤
I bought the CHEAPEST Tech in India!,@whycreepy,I hate Samsung so much
I bought the CHEAPEST Tech in India!,@Porcupine-vo3uc,But i am telling you a fact that 90% tech items are tranported from china
I bought the CHEAPEST Tech in India!,@kota_guide,did you felt like Andrew Tate While recording and getting a message
I bought the CHEAPEST Tech in India!,@instashortzOG,Hey Arun why didn&#39;t you collab with @TechBurner ?? he would have been a better guide than guruji :)
I bought the CHEAPEST Tech in India!,@deadalways,Roti was not done
I bought the CHEAPEST Tech in India!,@bhivalpratap10,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=441"">07:21</a> wrong map used , kashmir is not appropriate<br>in that map."
I bought the CHEAPEST Tech in India!,@hemachandran0908,Welcome back! 😅
I bought the CHEAPEST Tech in India!,@Shubhabratabanerjee,Maturity is when you realise 90% of these items are Made in China 🥲
I bought the CHEAPEST Tech in India!,@TNLZenius,where did the rich rolls go
I bought the CHEAPEST Tech in India!,@sunilvarma3034,How ironic <br>Arun talking about Blinkit and I get a Blinkit ad<br>YouTube knows the algorithm 😂
